movie_id,cluster,rating,raters
tt6137160,0,5.4,6
tt6137494,15,4.8,567
tt6137978,0,8.1,33
tt6138262,6,0.0,0
tt6139626,12,3.5,415
tt6139732,0,6.9,270041
tt6140946,12,0.0,0
tt6141246,3,6.6,34522
tt6141334,9,5.3,1397
tt6141886,15,4.6,272
tt6142146,6,4.9,45
tt6143568,15,4.5,12776
tt6143782,11,4.1,2035
tt6143850,15,4.5,9111
tt6146490,0,0.0,0
tt6146586,15,7.4,350767
tt6146590,0,5.0,1078
tt6148156,3,8.2,46327
tt6148864,12,4.2,102
tt6148924,0,5.2,14
tt6149154,6,5.9,12739
tt6149282,2,4.7,77
tt6149464,0,4.8,260
tt6149768,6,6.8,7
tt6150942,14,6.3,1180
tt6151224,0,5.2,380
tt6152206,10,7.2,149
tt6153924,6,6.1,105
tt6155456,6,6.0,2449
tt6156656,2,2.2,559
tt6158692,6,5.1,1146
tt6160448,13,5.7,30437
tt6162716,6,6.2,92
tt6162792,6,0.0,0
tt6162892,1,5.6,580
tt6163142,7,5.8,498
tt6164014,12,4.5,1081
tt6164210,0,6.8,35
tt6169694,4,5.7,11167
tt6170202,8,5.2,933
tt6170432,0,3.4,896
tt6170506,3,3.6,3018
tt6170804,15,5.1,1283
tt6170954,1,6.2,7012
tt6172666,2,2.4,613
tt6172696,12,3.5,616
tt6173712,1,3.9,512
tt6174150,12,3.9,426
tt6174226,15,4.4,181
tt6175486,12,3.9,3107
tt6177452,13,3.7,113
tt6179330,1,4.8,34
tt6182908,0,6.6,40548
tt6183104,1,4.9,367
tt6185266,4,4.3,248
tt6185674,2,5.6,862
tt6185692,6,5.3,510
tt6185998,11,3.8,718
tt6186910,3,7.3,5777
tt6186940,13,5.4,1204
tt6187134,6,6.4,1483
tt6187620,1,4.2,384
tt6189022,15,6.4,100214
tt6192604,4,7.7,12
tt6193424,13,6.6,6170
tt6193470,15,3.6,304
tt6194886,10,8.4,42
tt6194996,0,0.0,0
tt6195762,15,4.9,107
tt6195904,6,5.1,134
tt6196414,0,0.0,0
tt6196598,12,6.3,420
tt6196754,6,6.8,595
tt6196936,5,6.0,6152
tt6198246,6,3.9,1183
tt6199572,5,4.7,21395
tt6200656,13,7.3,1338
tt6201302,8,4.9,221
tt6203180,3,7.4,11
tt6203324,0,5.6,41
tt6203570,10,7.2,4146
tt6203612,14,6.5,850
tt6203998,2,4.0,197
tt6204338,0,0.0,0
tt6204340,1,5.4,10691
tt6204392,11,1.6,10
tt6204836,2,0.0,0
tt6205658,15,5.6,685
tt6206564,1,7.5,13011
tt6208828,13,6.1,62
tt6209774,14,6.7,18
tt6210996,1,5.1,9362
tt6211472,0,6.6,16
tt6211976,4,5.7,9476
tt6212136,14,5.2,782
tt6212378,2,5.7,265
tt6212984,13,8.0,4254
tt6213952,14,6.1,772
tt6214468,11,5.2,4956
tt6214476,11,4.2,189
tt6214928,3,6.2,65562
tt6215208,1,5.1,1969
tt6215210,12,4.5,48
tt6215446,12,5.2,683
tt6217306,6,6.3,54447
tt6217926,14,6.3,20560
tt6219314,13,6.1,2295
tt6220752,9,5.4,3596
tt6221540,6,2.9,2435
tt6221660,2,3.7,70
tt6222118,1,4.6,7313
tt6222286,9,3.9,1108
tt6224502,9,5.8,3743
tt6225520,13,7.0,17313
tt6226212,0,3.4,773
tt6228640,0,4.6,290
tt6230928,6,5.9,25
tt6231588,2,2.6,419
tt6231784,11,3.6,625
tt6233272,12,0.0,0
tt6234136,6,6.7,27
tt6235396,13,6.8,77
tt6235650,12,4.7,513
tt6236198,3,3.9,199
tt6236780,12,3.6,217
tt6237018,0,0.0,0
tt6237168,8,4.5,134
tt6237268,15,4.6,3295
tt6237612,15,6.2,11126
tt6237984,6,6.3,578
tt6238528,1,4.7,286
tt6238896,10,7.8,2933
tt6241678,6,5.5,353
tt6241768,9,3.2,398
tt6243274,3,6.0,693
tt6243370,9,3.3,2226
tt6246322,12,6.0,59532
tt6246534,6,7.1,789
tt6251024,12,5.7,17720
tt6251100,0,7.5,15
tt6251390,8,5.5,1080
tt6251666,15,3.9,357
tt6253546,13,5.1,578
tt6255042,6,5.4,54
tt6255230,12,3.2,4972
tt6256978,5,6.5,2426
tt6257174,13,6.6,23501
tt6258256,2,4.4,85
tt6259874,10,8.7,22
tt6263490,12,5.0,2500
tt6264182,11,4.0,1414
tt6264260,10,0.0,0
tt6264654,2,7.1,375908
tt6264938,3,7.4,21048
tt6265050,5,5.5,7945
tt6265532,0,5.5,46
tt6265828,14,6.8,73933
tt6265988,3,5.3,1933
tt6266538,13,7.2,150551
tt6266992,0,5.1,190
tt6267110,0,4.8,22
tt6268324,15,6.4,22
tt6269368,4,6.5,29236
tt6270534,15,6.5,8081
tt6270640,9,5.1,2657
tt6270936,6,7.7,1865
tt6271432,15,3.3,3312
tt6271858,6,6.4,20
tt6272828,8,5.6,4110
tt6272854,6,4.0,159
tt6273742,13,0.0,0
tt6273924,8,5.8,222
tt6277462,2,5.5,106741
tt6277824,6,6.6,776
tt6278350,0,6.6,497
tt6280328,11,5.3,837
tt6280858,1,2.6,438
tt6284256,1,5.7,1574
tt6284564,2,4.0,1907
tt6285376,0,0.0,0
tt6285404,10,6.3,246
tt6285460,6,3.2,14
tt6285672,13,5.6,2321
tt6285944,5,7.3,29770
tt6287252,12,3.6,74
tt6288124,13,6.8,28087
tt6288694,1,5.7,12768
tt6289128,6,3.8,886
tt6290584,6,6.0,1230
tt6290736,6,5.9,492
tt6290798,4,6.2,10167
tt6292852,4,6.7,92882
tt6294822,5,7.2,153649
tt6294892,4,4.8,2167
tt6296236,8,6.5,2739
tt6299040,15,7.5,13861
tt6301784,11,5.3,843
tt6305892,0,5.8,48
tt6306064,2,6.6,57994
tt6313010,10,7.8,24
tt6315010,0,4.9,88
tt6315524,1,8.1,6532
tt6315550,2,0.0,0
tt6316816,6,5.6,582
tt6316856,12,3.7,53
tt6317070,6,4.8,73
tt6317180,6,6.3,2003
tt6317656,5,6.8,10980
tt6318848,11,4.7,1917
tt6320482,6,4.4,313
tt6320628,2,7.4,499801
tt6320974,6,0.0,0
tt6324892,0,4.0,192
tt6326182,0,4.6,86
tt6328242,8,5.5,1020
tt6334354,2,7.2,357715
tt6334884,0,4.7,3037
tt6337816,6,6.4,161
tt6338476,13,6.2,4315
tt6338498,0,6.7,19578
tt6338506,12,2.9,224
tt6341066,4,5.7,991
tt6341108,4,5.5,380
tt6342110,0,5.7,778
tt6343314,3,7.1,128646
tt6344584,0,3.5,1368
tt6345894,1,5.2,5658
tt6346952,6,6.5,608
tt6348138,0,6.7,26974
tt6349036,3,0.0,0
tt6349302,1,5.6,4998
tt6350304,6,6.7,1231
tt6352316,6,8.3,31
tt6353186,15,6.2,14
tt6354638,12,6.0,86
tt6354784,6,7.1,1052
tt6355580,12,2.4,141
tt6355698,0,7.5,96
tt6357074,0,4.3,251
tt6359082,2,2.2,774
tt6359758,0,7.5,14
tt6359956,0,5.6,54056
tt6359962,15,3.4,127
tt6363436,2,5.1,2899
tt6367762,10,8.3,34
tt6371588,14,6.1,632
tt6372694,11,4.2,12126
tt6373994,0,2.2,159
tt6378710,13,6.2,15021
tt6379254,4,0.0,0
tt6379410,6,0.0,0
tt6380394,0,0.0,0
tt6383494,13,5.8,1653
tt6384386,13,4.5,2227
tt6385768,13,4.0,262
tt6385856,14,6.8,1366
tt6387150,6,6.3,52
tt6388074,6,5.7,611
tt6388200,12,2.9,146
tt6388844,12,2.2,140
tt6389350,15,0.0,0
tt6389802,12,3.1,342
tt6393736,2,0.0,0
tt6393958,6,0.0,0
tt6394270,5,6.8,117455
tt6398990,0,7.2,8
tt6398994,15,6.8,9
tt6400316,6,7.1,543
tt6401004,12,5.5,2703
tt6403440,6,8.3,48
tt6405126,1,5.2,4401
tt6405208,1,7.9,1841
tt6407390,0,5.4,71
tt6408226,14,6.3,17366
tt6408946,0,3.3,66
tt6410712,15,4.2,297
tt6411434,2,4.5,13
tt6411590,6,7.1,2299
tt6412452,13,7.3,151358
tt6413038,12,4.0,65
tt6413410,15,6.5,2654
tt6414112,0,0.0,0
tt6414890,14,4.7,1176
tt6418518,6,0.0,0
tt6418778,1,6.1,6591
tt6418918,3,6.2,3578
tt6421110,3,5.0,10145
tt6421398,12,4.5,943
tt6422938,15,3.9,3699
tt6423362,14,5.9,7619
tt6423886,0,5.7,4363
tt6423956,0,5.4,119
tt6423976,6,0.0,0
tt6424188,12,3.1,182
tt6425270,12,5.2,54
tt6425458,6,5.2,50
tt6428676,0,5.8,12150
tt6433868,6,0.0,0
tt6435164,13,7.4,143
tt6436726,1,6.3,29912
tt6436924,13,7.3,21
tt6439020,13,6.4,20721
tt6439748,1,4.1,605
tt6439792,1,4.2,761
tt6442686,11,4.3,1592
tt6443294,5,6.5,3398
tt6443346,2,6.4,215772
tt6443434,1,0.0,0
tt6445414,15,6.2,11361
tt6446550,6,5.5,431
tt6448084,0,5.8,78
tt6450186,5,7.3,16665
tt6450804,2,6.2,180820
tt6452574,13,7.6,55936
tt6455162,13,5.7,31331
tt6456222,6,5.5,1281
tt6456326,15,5.4,7173
tt6458566,6,5.4,131
tt6459382,13,6.2,430
tt6460276,13,4.4,219
tt6461318,6,6.4,2061
tt6462084,12,3.7,312
tt6462160,10,7.6,1835
tt6462958,8,6.6,20016
tt6466598,4,5.8,18
tt6467266,0,7.4,71289
tt6467436,14,7.3,151
tt6467562,1,4.5,14
tt6467738,1,6.3,1443
tt6468814,2,4.7,1067
tt6468842,0,6.1,326
tt6469344,6,4.2,316
tt6470522,6,5.4,67
tt6472976,14,7.2,70083
tt6473066,5,7.5,10647
tt6474040,0,6.1,13570
tt6475714,2,5.2,60936
tt6476140,1,5.4,42282
tt6483364,6,6.1,9185
tt6484982,13,7.6,20463
tt6485666,15,7.5,35598
tt6485928,13,6.2,8126
tt6489562,6,5.6,716
tt6490532,6,7.3,104
tt6491178,15,6.9,47727
tt6492158,2,2.2,327
tt6493292,6,6.1,352
tt6494418,15,4.3,16042
tt6494542,12,3.7,420
tt6495094,6,5.3,1337
tt6495176,6,0.0,0
tt6495770,0,5.1,11723
tt6498220,1,3.2,167
tt6504538,2,5.7,5600
tt6504868,6,6.2,442
tt6506346,0,6.7,513
tt6506478,5,6.9,116
tt6507560,0,0.0,0
tt6508228,11,5.6,10864
tt6509058,1,6.2,3231
tt6511932,0,5.5,23144
tt6513120,13,7.1,82841
tt6513408,12,7.6,9
tt6513656,2,3.8,32755
tt6514196,1,6.5,5750
tt6515214,6,5.1,35
tt6515910,6,6.5,4387
tt6516314,9,5.5,7990
tt6518270,0,5.8,6063
tt6521776,12,5.5,3993
tt6521876,2,5.6,26547
tt6522546,15,6.3,10709
tt6523526,0,4.1,809
tt6527426,7,5.2,28543
tt6529772,6,5.5,534
tt6533240,15,5.9,24106
tt6538810,6,0.0,0
tt6539874,6,0.0,0
tt6539992,3,6.5,3253
tt6541090,1,4.7,320
tt6544040,10,0.0,0
tt6544454,3,0.0,0
tt6546570,6,7.3,115
tt6547170,1,4.3,7759
tt6547786,1,5.4,3230
tt6550808,3,5.2,561
tt6550978,15,3.8,143
tt6557704,6,5.7,2127
tt6559442,3,0.0,0
tt6559576,0,4.3,354
tt6560164,12,5.8,8873
tt6560320,8,5.2,344
tt6560846,8,0.0,0
tt6561576,11,4.1,3172
tt6562396,0,4.8,10
tt6563582,6,9.2,44
tt6566624,10,6.8,781
tt6566830,0,5.1,1119
tt6567234,6,0.0,0
tt6568474,3,4.6,456
tt6571548,3,7.1,61409
tt6574856,12,3.6,61
tt6576586,0,8.4,20
tt6580394,2,2.5,678
tt6580564,13,7.4,7289
tt6581440,15,6.4,1693
tt6587640,0,6.1,24335
tt6588950,7,5.8,2018
tt6588966,13,7.5,12803
tt6589442,7,7.8,13
tt6593054,15,3.1,7871
tt6594244,0,4.8,68
tt6598238,14,6.1,9189
tt6598626,0,6.1,6178
tt6599206,10,6.4,6
tt6599230,6,8.4,8
tt6603156,0,0.0,0
tt6603700,15,4.6,79
tt6604106,1,5.7,55
tt6604334,2,4.9,146
tt6605336,6,6.3,43
tt6608032,12,4.7,446
tt6609564,10,0.0,0
tt6610032,6,8.4,83
tt6612946,13,5.7,2415
tt6613814,1,7.1,3885
tt6613952,6,4.0,1716
tt6614488,12,0.0,0
tt6615784,0,8.1,42
tt6616800,15,6.1,2518
tt6617742,1,6.2,16
tt6619188,6,5.4,402
tt6621408,0,4.1,342
tt6621440,8,7.4,30
tt6623390,9,3.3,305
tt6624144,3,6.3,4928
tt6627338,2,0.0,0
tt6628394,4,7.1,153034
tt6633412,10,7.4,26
tt6634626,2,0.0,0
tt6639482,6,5.8,704
tt6641582,15,4.2,49
tt6643972,15,5.6,11718
tt6643984,13,8.6,15
tt6644200,12,7.5,536820
tt6644286,0,4.3,607
tt6644632,0,5.5,778
tt6644636,15,5.8,544
tt6649792,12,3.7,189
tt6649794,13,7.1,1444
tt6649930,13,3.7,224
tt6649970,0,0.0,0
tt6650364,15,6.8,1319
tt6654210,15,5.4,52532
tt6659936,15,5.2,1329
tt6662306,6,8.6,42
tt6662736,6,6.7,4434
tt6663582,2,6.0,79072
tt6666354,12,4.0,426
tt6666652,6,0.0,0
tt6667268,0,5.4,472
tt6668220,9,4.1,943
tt6669996,6,0.0,0
tt6670074,6,4.7,173
tt6673086,10,8.2,69
tt6673612,0,5.6,65981
tt6675400,3,4.7,960
tt6676028,13,5.5,2842
tt6678874,15,3.3,1889
tt6679794,5,6.9,74235
tt6680030,0,0.0,0
tt6680050,10,8.8,39
tt6680312,6,6.5,1210
tt6680576,11,2.8,1056
tt6680730,15,6.1,1308
tt6680792,0,3.3,567
tt6684714,15,5.3,12610
tt6684884,7,6.7,7157
tt6685476,6,6.6,3147
tt6686100,3,7.0,13
tt6687720,15,5.0,90
tt6688022,7,6.4,1757
tt6688216,0,0.0,0
tt6689734,5,6.6,481
tt6690836,15,4.9,467
tt6692354,15,7.2,12984
tt6695106,3,7.1,71
tt6695266,1,0.0,0
tt6696280,12,2.4,234
tt6700004,12,4.8,39
tt6704894,5,6.7,857
tt6705162,0,4.5,6166
tt6705860,6,6.8,1579
tt6706616,0,4.7,631
tt6706682,3,5.5,128
tt6707906,3,5.3,3861
tt6708828,15,2.6,155
tt6709480,6,6.5,44
tt6709502,14,5.8,347
tt6710474,2,8.0,307689
tt6710826,12,3.8,2836
tt6711464,0,8.1,9
tt6711660,15,6.9,2293
tt6712118,15,5.2,93
tt6712798,6,6.0,21
tt6714276,10,0.0,0
tt6715006,0,7.9,225
tt6716912,15,3.6,811
tt6718730,6,7.4,2545
tt6718904,0,4.3,58
tt6719566,0,4.7,189
tt6720802,1,7.3,7589
tt6721424,8,7.4,488
tt6722030,11,5.6,18473
tt6722666,10,0.0,0
tt6722802,15,6.1,198
tt6723592,15,7.3,513841
tt6727296,11,7.0,3177
tt6728264,10,7.2,238
tt6728638,0,0.0,0
tt6729000,13,5.5,1411
tt6733874,2,5.6,6733
tt6734886,3,7.4,1867
tt6734984,2,5.8,5435
tt6735034,2,2.2,771
tt6735670,2,2.2,646
tt6735678,15,5.5,329
tt6735754,2,5.6,872
tt6736300,3,4.0,296
tt6742444,15,5.4,140
tt6744044,0,5.8,5281
tt6744360,6,5.1,1092
tt6744796,6,0.0,0
tt6745550,15,5.3,14869
tt6747224,5,6.9,758
tt6747420,13,5.7,1906
tt6747818,9,5.3,4730
tt6748466,5,6.7,5162
tt6749002,6,6.4,43
tt6749318,3,4.3,3634
tt6750888,15,7.0,239
tt6750962,8,6.1,211
tt6751454,6,6.8,14
tt6753132,6,6.6,797
tt6754192,12,5.0,85
tt6755892,6,7.6,2683
tt6759838,15,8.5,181
tt6760028,0,6.2,272
tt6760876,1,5.9,11033
tt6763698,13,7.6,36
tt6764248,4,0.0,0
tt6765362,0,6.0,10
tt6765446,4,0.0,0
tt6767728,6,6.6,150
tt6769280,7,5.8,9212
tt6769326,1,6.2,1002
tt6769598,13,5.8,81
tt6772524,0,5.8,3539
tt6772802,6,6.7,43234
tt6772804,15,4.4,15136
tt6772950,11,5.2,57881
tt6774092,2,5.5,2415
tt6777306,10,6.7,323
tt6780780,0,0.0,0
tt6780790,13,4.1,140
tt6781982,0,5.6,41776
tt6782276,3,5.8,1654
tt6782632,15,3.7,86
tt6788904,0,5.9,636
tt6791096,8,5.6,54804
tt6791730,13,7.0,5322
tt6792666,6,5.9,31
tt6794692,6,8.2,10
tt6795056,6,0.0,0
tt6795268,0,0.0,0
tt6798766,11,4.9,240
tt6799794,12,0.0,0
tt6801218,1,3.5,573
tt6802400,0,5.3,71246
tt6802950,12,4.2,336
tt6803170,0,3.3,172
tt6803212,4,6.3,11376
tt6806448,15,6.5,216208
tt6807324,15,5.6,723
tt6808782,6,6.5,28
tt6813554,15,0.0,0
tt6816154,1,0.0,0
tt6819848,1,4.8,215
tt6820128,8,5.2,576
tt6820324,13,6.0,3106
tt6821012,0,5.2,22750
tt6821198,11,3.3,737
tt6823148,5,6.7,20758
tt6823368,12,6.6,247499
tt6825808,0,0.0,0
tt6826438,3,7.6,24480
tt6827388,15,4.3,312
tt6828390,1,6.9,13213
tt6829180,15,5.2,8053
tt6829368,11,3.8,356
tt6829882,1,5.1,448
tt6833470,0,2.9,1636
tt6834916,15,5.1,3756
tt6836734,9,6.8,344
tt6836936,15,5.0,20502
tt6837832,1,4.9,1327
tt6838918,3,5.5,2668
tt6840314,3,0.0,0
tt6840554,0,5.7,885
tt6841122,14,7.0,7728
tt6841812,13,4.2,858
tt6841828,13,3.9,560
tt6842770,7,5.7,10083
tt6843386,6,0.0,0
tt6843446,0,3.5,733
tt6843670,2,7.2,12
tt6843812,3,4.8,11102
tt6845728,13,8.0,271
tt6846510,6,6.5,178
tt6846978,9,3.5,432
tt6847358,15,0.0,0
tt6848602,15,4.6,1368
tt6848958,1,4.9,20
tt6850820,15,6.5,66343
tt6852526,6,5.8,4256
tt6852672,6,5.9,1159
tt6852872,11,5.8,8878
tt6853934,1,5.6,744
tt6856086,4,0.0,0
tt6856242,15,6.3,150586
tt6857040,11,4.8,1339
tt6857112,9,6.8,305697
tt6857166,7,6.1,28839
tt6857376,6,7.2,36569
tt6857412,0,8.9,94
tt6858948,15,5.9,107
tt6859352,13,6.4,7701
tt6859762,4,5.5,10227
tt6861726,1,6.8,6142
tt6863222,0,5.2,264
tt6864090,2,4.1,394
tt6865630,13,5.9,1745
tt6865690,13,6.7,33677
tt6866224,1,6.2,15103
tt6872436,15,5.6,2137
tt6872516,2,5.5,75
tt6873364,6,3.8,196
tt6873690,6,6.4,88
tt6874254,4,4.8,2031
tt6875006,0,8.4,25
tt6876432,6,5.0,33
tt6878306,3,6.8,88554
tt6878378,15,5.2,12552
tt6881446,15,5.4,35
tt6882476,12,0.0,0
tt6882604,4,6.4,23818
tt6884200,6,5.5,3688
tt6886080,6,6.2,1824
tt6888914,0,0.0,0
tt6892758,12,5.5,107
tt6895284,9,4.7,6128
tt6896894,0,0.0,0
tt6896954,0,0.0,0
tt6898612,8,0.0,0
tt6902332,3,5.6,37847
tt6902598,0,0.0,0
tt6902676,2,6.3,63606
tt6902696,13,6.3,12096
tt6902708,6,5.7,143
tt6902722,7,5.5,313
tt6902764,13,0.0,0
tt6902934,0,7.8,13
tt6903440,5,6.4,15716
tt6905402,14,4.7,530
tt6905696,2,5.3,15329
tt6910006,6,6.7,4766
tt6910282,14,6.7,7694
tt6911608,8,6.6,97900
tt6913472,12,0.0,0
tt6914122,5,6.5,7711
tt6914500,3,3.6,267
tt6915596,14,7.7,3030
tt6916348,3,4.8,659
tt6917966,0,4.3,577
tt6918518,0,6.1,81
tt6920074,0,5.8,228
tt6920084,12,5.2,55660
tt6920798,15,4.9,610
tt6921302,0,6.1,745
tt6921496,1,6.3,1691
tt6921996,2,6.2,76033
tt6922804,12,3.1,216
tt6923248,6,8.6,16
tt6923386,1,5.5,380
tt6923740,13,6.4,1010
tt6923846,12,6.5,54
tt6923858,6,4.6,298
tt6924650,3,6.7,87561
tt6926486,2,6.4,2108
tt6929642,3,6.6,9632
tt6932874,0,5.9,19129
tt6933214,10,7.4,42
tt6933454,6,6.7,8095
tt6937724,15,3.8,800
tt6938828,5,6.9,36315
tt6941912,6,0.0,0
tt6942600,10,0.0,0
tt6943138,4,8.6,8
tt6944496,6,0.0,0
tt6945500,0,2.8,395
tt6949398,3,4.0,156
tt6951892,3,4.5,4698
tt6952960,1,6.7,16707
tt6953036,6,5.2,15
tt6957966,8,5.7,15852
tt6958014,7,5.3,4184
tt6958212,3,6.9,8781
tt6962204,0,5.0,651
tt6964562,12,3.7,1239
tt6964844,1,4.9,350
tt6966692,13,8.2,499528
tt6967644,1,3.4,611
tt6972140,15,7.1,10972
tt6972212,7,4.5,223
tt6975598,12,4.1,827
tt6976684,0,0.0,0
tt6977218,4,6.0,126
tt6977240,2,5.5,6005
tt6977470,3,3.1,1484
tt6977726,15,8.0,105
tt6978268,2,7.1,3409
tt6983908,3,5.8,103
tt6986698,3,5.7,253
tt6986710,5,6.0,7911
tt6986990,4,5.2,459
tt6987770,7,6.0,30857
tt6987858,6,6.5,44
tt6988116,14,3.5,16995
tt6988296,1,6.0,566
tt6990640,0,2.0,29
tt6992230,6,6.2,856
tt6992258,12,4.0,142
tt6992978,14,7.2,3350
tt6993240,12,7.3,48
tt6996016,8,7.5,3467
tt6997642,6,6.9,661
tt6998518,12,6.5,81446
tt7007846,0,3.1,292
tt7008310,2,2.5,750
tt7008872,5,6.9,39661
tt7009250,15,5.6,629
tt7014006,13,7.4,77304
tt7014430,15,4.0,5973
tt7014694,0,4.5,382
tt7015964,13,3.1,173
tt7017502,6,6.5,217
tt7019820,1,7.2,4207
tt7019842,14,8.5,32129
tt7019942,13,8.3,15511
tt7020868,1,7.8,22
tt7025388,0,4.8,4531
tt7026362,3,4.4,74
tt7026666,15,7.1,13608
tt7027690,14,5.7,498
tt7031338,8,6.8,84
tt7033820,12,3.2,293
tt7033932,10,9.7,44
tt7036540,3,4.2,56
tt7040874,0,6.8,151826
tt7041458,11,4.5,340
tt7042760,0,7.8,38
tt7042838,1,6.1,3671
tt7042862,6,5.7,12722
tt7043012,9,5.7,62582
tt7043534,1,3.2,1651
tt7044076,11,5.5,3754
tt7049448,2,4.9,116
tt7049542,1,5.4,1468
tt7050870,2,5.0,256
tt7050946,6,5.7,2651
tt7052494,3,4.5,2383
tt7054636,13,4.6,4664
tt7058080,1,6.4,11267
tt7059844,2,3.0,19348
tt7066546,3,5.2,616
tt7068878,13,4.6,326
tt7069210,9,6.3,118804
tt7070330,13,5.5,86
tt7070818,0,4.8,7257
tt7073350,0,4.7,49
tt7073518,2,5.3,105
tt7074886,5,6.1,13505
tt7078658,0,5.9,4003
tt7080422,0,5.7,1822
tt7080686,15,6.3,398
tt7081236,6,8.0,16
tt7082742,15,6.0,727
tt7083526,5,6.2,10204
tt7083826,15,3.8,111
tt7084386,5,6.6,7198
tt7085158,6,6.3,71
tt7085706,15,7.9,16
tt7087210,1,5.4,2288
tt7087286,14,8.9,45
tt7088344,10,7.0,55
tt7089628,6,4.1,295
tt7090040,6,5.4,62
tt7090140,6,5.9,1893
tt7091162,12,2.5,89
tt7091300,12,3.3,2478
tt7094488,13,6.3,8826
tt7095476,1,6.0,1573
tt7097896,15,5.9,228497
tt7098658,1,7.7,31690
tt7099280,14,5.2,1902
tt7099566,2,3.0,827
tt7104730,0,0.0,0
tt7104824,0,0.0,0
tt7108736,8,5.1,293
tt7109900,4,7.9,2961
tt7111864,15,7.6,19
tt7115374,6,4.0,6
tt7115466,3,6.3,40
tt7115980,13,5.7,596
tt7116248,8,5.2,1059
tt7117594,13,6.0,1084
tt7117870,8,5.1,1710
tt7121652,12,5.6,42
tt7122350,0,8.4,274
tt7122516,15,6.8,35
tt7124092,3,3.9,2352
tt7125262,6,6.8,514
tt7126948,2,5.4,271610
tt7127700,11,4.3,3840
tt7130192,12,3.6,3257
tt7131622,13,7.6,750751
tt7133194,10,0.0,0
tt7133686,2,6.6,18061
tt7134096,4,5.4,18897
tt7137132,0,0.0,0
tt7137380,3,6.2,30227
tt7137846,15,5.5,16218
tt7139936,8,6.5,45805
tt7144666,11,6.9,148943
tt7146028,15,6.3,698
tt7146812,0,7.4,152665
tt7147158,15,5.6,7139
tt7148964,2,2.8,54
tt7149066,15,5.2,1450
tt7149336,0,5.2,1244
tt7149730,2,6.2,26452
tt7149916,15,4.5,3325
tt7151438,8,5.9,252
tt7153134,0,3.4,267
tt7153766,4,6.4,47419
tt7155576,6,6.0,491
tt7156436,15,5.4,1374
tt7156720,15,5.8,73
tt7157302,0,0.0,0
tt7158358,15,0.0,0
tt7158374,0,7.7,22
tt7158430,13,6.9,11174
tt7159382,7,7.4,4985
tt7159616,8,4.1,146
tt7160284,12,4.8,26
tt7162372,6,0.0,0
tt7162514,4,5.4,390
tt7162758,3,5.2,1120
tt7165212,0,4.0,401
tt7167630,2,6.7,17394
tt7167686,2,6.7,14754
tt7169136,8,5.4,157
tt7170950,13,6.1,21955
tt7171270,12,0.0,0
tt7174372,6,0.0,0
tt7175942,8,5.1,183
tt7175968,13,6.2,437
tt7178640,8,5.4,11352
tt7178790,3,5.5,34
tt7179594,15,5.5,701
tt7179784,15,7.6,5075
tt7180776,0,6.5,113
tt7181478,12,4.5,16
tt7184122,11,2.4,277
tt7188058,0,4.4,65
tt7188494,15,0.0,0
tt7188970,15,0.0,0
tt7189494,6,5.8,86
tt7189558,13,7.0,557
tt7190460,15,7.5,5035
tt7191910,6,5.6,221
tt7192154,10,0.0,0
tt7203574,0,3.8,125
tt7207158,0,2.6,27
tt7211028,0,7.4,17
tt7211648,12,4.1,1117
tt7212018,6,0.0,0
tt7212726,3,5.5,23534
tt7212754,2,7.6,40382
tt7212992,0,6.5,95
tt7213362,14,6.2,844
tt7214954,0,6.4,20344
tt7216068,14,5.5,930
tt7220118,6,5.1,315
tt7221772,15,5.3,2499
tt7222308,0,6.2,18
tt7222976,15,7.9,1092
tt7230370,12,4.1,103
tt7231546,3,6.8,2566
tt7231572,14,6.1,2663
tt7233106,1,5.5,487
tt7237192,6,5.9,12
tt7238390,0,5.8,80
tt7241654,3,4.4,1633
tt7241926,14,6.4,5704
tt7242470,10,0.0,0
tt7246106,11,4.2,841
tt7248248,2,5.1,3149
tt7249854,15,5.8,1490
tt7249874,15,5.8,1185
tt7253450,15,5.8,210
tt7254232,12,6.1,11
tt7262206,15,5.5,698
tt7262384,3,5.7,884
tt7262530,2,0.0,0
tt7263366,12,5.2,5
tt7264080,13,6.3,4478
tt7266730,5,2.9,26
tt7267498,11,3.2,696
tt7267530,1,4.1,214
tt7268736,13,6.4,1672
tt7268738,13,7.8,30431
tt7269184,0,5.3,57
tt7272272,6,7.6,22
tt7275200,0,3.9,62
tt7275232,13,1.5,955
tt7275258,0,1.2,139
tt7275528,0,5.0,24
tt7277680,12,6.6,586
tt7278006,12,2.8,274
tt7278660,8,8.7,22
tt7281538,6,5.9,1814
tt7281994,2,2.7,314
tt7282278,1,5.1,1148
tt7283064,3,7.3,8103
tt7283212,10,6.8,116
tt7284204,7,5.5,3605
tt7286456,1,8.4,1302421
tt7286562,2,5.2,1079
tt7286966,15,3.2,5466
tt7287680,2,1.9,216
tt7288408,14,4.8,5624
tt7290030,0,6.8,222
tt7292306,4,5.7,300
tt7294234,0,4.0,142
tt7295330,12,5.2,7
tt7295450,15,4.0,8718
tt7296564,6,0.0,0
tt7296612,4,0.0,0
tt7296862,14,3.3,5358
tt7297384,0,5.5,441
tt7297586,2,5.1,830
tt7297994,6,6.6,32
tt7302054,0,5.1,981
tt7304192,11,6.1,39
tt7304212,8,4.3,145
tt7304806,12,4.3,200
tt7305198,6,5.4,1192
